7.399994,80,7.399994,0,7.399994,1,7.399994,27,7.399994,27,7.399994,25,,,,,,
7.599996,80,7.599996,0,7.599996,1,7.599996,27,7.599996,27,7.599996,25,,,,,,
7.799995,80,7.799995,0,7.799995,1,7.799995,27,7.799995,27,7.799995,25,,,,,,
7.999995,80,7.999995,0,7.999995,1,7.999995,27,7.999995,27,7.999995,25,,,,,,
8.199993,80,8.199993,0,8.199993,1,8.199993,27,8.199993,27,8.199993,25,,,,,,
8.399993,80,8.399993,0,8.399993,1,8.399993,27,8.399993,27,8.399993,25,,,,,,
8.599997,80,8.599997,0,8.599997,1,8.599997,27,8.599997,27,8.599997,25,,,,,,
8.799995,80,8.799995,0,8.799995,1,8.799995,27,8.799995,27,8.799995,25,,,,,,
8.999995,80,8.999995,0,8.999995,1,8.999995,27,8.999995,27,8.999995,25,,,,,,
9.199995,80,9.199995,0,9.199995,1,9.199995,27,9.199995,27,9.199995,25,,,,,,
9.399994,80,9.399994,0,9.399994,1,9.399994,27,9.399994,27,9.399994,25,,,,,,
9.599996,80,9.599996,0,9.599996,1,9.599996,27,9.599996,27,9.599996,25,,,,,,
9.800006,80,9.800006,0,9.800006,1,9.800006,27,9.800006,27,9.800006,25,,,,,,
9.999995,80,9.999995,0,9.999995,1,9.999995,27,9.999995,27,9.999995,25,,,,,,
10.199993,80,10.199993,0,10.199993,1,10.199993,27,10.199993,27,10.199993,25,,,,,,
10.399996,80,10.399996,0,10.399996,1,10.399996,27,10.399996,27,10.399996,25,,,,,,
10.599996,80,10.599996,0,10.599996,1,10.599996,27,10.599996,27,10.599996,25,,,,,,
10.799996,80,10.799996,0,10.799996,1,10.799996,27,10.799996,27,10.799996,25,,,,,,
11.000005,80,11.000005,0,11.000005,1,11.000005,27,11.000005,27,11.000005,26,,,,,,
11.199996,80,11.199996,0,11.199996,1,11.199996,27,11.199996,27,11.199996,26,,,,,,
11.399995,80,11.399995,0,11.399995,1,11.399995,27,11.399995,27,11.399995,26,,,,,,
11.599998,80,11.599998,0,11.599998,1,11.599998,27,11.599998,27,11.599998,26,,,,,,
11.799995,80,11.799995,0,11.799995,1,11.799995,27,11.799995,27,11.799995,26,,,,,,
11.999996,80,11.999996,0,11.999996,1,11.999996,27,11.999996,27,11.999996,26,,,,,,
12.199995,80,12.199995,0,12.199995,1,12.199995,27,12.199995,27,12.199995,26,,,,,,
12.399995,80,12.399995,0,12.399995,1,12.399995,27,12.399995,27,12.399995,26,,,,,,
12.599996,80,12.599996,0,12.599996,1,12.599996,27,12.599996,27,12.599996,26,,,,,,
12.799996,80,12.799996,0,12.799996,1,12.799996,27,12.799996,27,12.799996,26,,,,,,
12.999995,80,12.999995,0,12.999995,1,12.999995,27,12.999995,27,12.999995,26,,,,,,
13.199995,80,13.199995,0,13.199995,1,13.199995,27,13.199995,27,13.199995,26,,,,,,
13.399997,80,13.399997,0,13.399997,1,13.399997,27,13.399997,27,13.399997,26,,,,,,
13.599996,80,13.599996,0,13.599996,1,13.599996,27,13.599996,27,13.599996,26,,,,,,
13.799996,80,13.799996,0,13.799996,1,13.799996,27,13.799996,27,13.799996,26,,,,,,
13.999995,80,13.999995,0,13.999995,1,13.999995,27,13.999995,27,13.999995,26,,,,,,
14.199995,80,14.199995,0,14.199995,1,14.199995,27,14.199995,27,14.199995,26,,,,,,
14.399997,80,14.399997,0,14.399997,1,14.399997,27,14.399997,27,14.399997,26,,,,,,
14.599996,80,14.599996,0,14.599996,1,14.599996,27,14.599996,27,14.599996,26,,,,,,
14.799996,80,14.799996,0,14.799996,1,14.799996,27,14.799996,27,14.799996,26,,,,,,
14.999995,80,14.999995,0,14.999995,1,14.999995,27,14.999995,27,14.999995,26,,,,,,
15.199993,80,15.199993,0,15.199993,1,15.199993,27,15.199993,27,15.199993,26,,,,,,
15.399996,80,15.399996,0,15.399996,1,15.399996,27,15.399996,27,15.399996,26,,,,,,
15.599997,80,15.599997,0,15.599997,1,15.599997,27,15.599997,28,15.599997,26,,,,,,
15.799995,80,15.799995,0,15.799995,1,15.799995,27,15.799995,28,15.799995,26,,,,,,
15.999996,80,15.999996,0,15.999996,1,15.999996,27,15.999996,28,15.999996,26,,,,,,
16.199994,80,16.199994,0,16.199994,1,16.199994,27,16.199994,28,16.199994,26,,,,,,
16.400006,80,16.400006,0,16.400006,1,16.400006,28,16.400006,28,16.400006,26,,,,,,
16.599997,80,16.599997,0,16.599997,1,16.599997,28,16.599997,28,16.599997,26,,,,,,
16.799996,80,16.799996,0,16.799996,1,16.799996,28,16.799996,28,16.799996,26,,,,,,
16.999995,80,16.999995,0,16.999995,1,16.999995,28,16.999995,28,16.999995,26,,,,,,
17.199995,80,17.199995,0,17.199995,1,17.199995,28,17.199995,28,17.199995,26,,,,,,
17.399995,80,17.399995,0,17.399995,1,17.399995,28,17.399995,28,17.399995,26,,,,,,
17.600008,80,17.600008,0,17.600008,1,17.600008,28,17.600008,28,17.600008,26,,,,,,
17.799995,80,17.799995,0,17.799995,1,17.799995,28,17.799995,28,17.799995,26,,,,,,
17.999995,80,17.999995,0,17.999995,1,17.999995,28,17.999995,28,17.999995,26,,,,,,
18.199994,80,18.199994,0,18.199994,1,18.199994,28,18.199994,28,18.199994,26,,,,,,
18.399993,80,18.399993,0,18.399993,1,18.399993,28,18.399993,28,18.399993,26,,,,,,
18.599996,80,18.599996,0,18.599996,1,18.599996,28,18.599996,28,18.599996,27,,,,,,
18.800007,80,18.800007,0,18.800007,1,18.800007,28,18.800007,28,18.800007,27,,,,,,
18.999995,80,18.999995,0,18.999995,1,18.999995,28,18.999995,28,18.999995,27,,,,,,
19.199993,80,19.199993,0,19.199993,1,19.199993,28,19.199993,28,19.199993,27,,,,,,
19.399994,80,19.399994,0,19.399994,1,19.399994,28,19.399994,28,19.399994,27,,,,,,
19.599994,80,19.599994,0,19.599994,1,19.599994,28,19.599994,28,19.599994,27,,,,,,
19.799996,80,19.799996,0,19.799996,1,19.799996,28,19.799996,28,19.799996,27,,,,,,
19.999996,80,19.999996,0,19.999996,1,19.999996,28,19.999996,28,19.999996,27,,,,,,
20.199993,80,20.199993,0,20.199993,1,20.199993,28,20.199993,28,20.199993,27,,,,,,
20.399995,80,20.399995,0,20.399995,1,20.399995,28,20.399995,28,20.399995,27,,,,,,
20.599996,80,20.599996,0,20.599996,1,20.599996,28,20.599996,29,20.599996,27,,,,,,
20.799996,80,20.799996,0,20.799996,1,20.799996,28,20.799996,29,20.799996,27,,,,,,
20.999994,80,20.999994,0,20.999994,1,20.999994,28,20.999994,29,20.999994,27,,,,,,
21.199995,80,21.199995,0,21.199995,1,21.199995,29,21.199995,29,21.199995,27,,,,,,
21.399994,80,21.399994,0,21.399994,1,21.399994,29,21.399994,29,21.399994,27,,,,,,
21.599996,80,21.599996,0,21.599996,1,21.599996,29,21.599996,29,21.599996,27,,,,,,
21.799997,80,21.799997,0,21.799997,1,21.799997,29,21.799997,29,21.799997,27,,,,,,
21.999993,80,21.999993,0,21.999993,1,21.999993,29,21.999993,29,21.999993,27,,,,,,
22.199993,80,22.199993,0,22.199993,1,22.199993,29,22.199993,29,22.199993,27,,,,,,
22.399996,80,22.399996,0,22.399996,1,22.399996,29,22.399996,29,22.399996,27,,,,,,
22.599996,80,22.599996,0,22.599996,1,22.599996,29,22.599996,29,22.599996,27,,,,,,
22.799997,80,22.799997,0,22.799997,1,22.799997,29,22.799997,29,22.799997,27,,,,,,
22.999996,80,22.999996,0,22.999996,1,22.999996,29,22.999996,29,22.999996,27,,,,,,
23.199993,80,23.199993,0,23.199993,1,23.199993,29,23.199993,29,23.199993,28,,,,,,
23.399996,80,23.399996,0,23.399996,1,23.399996,29,23.399996,29,23.399996,28,,,,,,
23.599998,80,23.599998,0,23.599998,1,23.599998,29,23.599998,29,23.599998,28,,,,,,
23.799997,80,23.799997,0,23.799997,1,23.799997,29,23.799997,29,23.799997,28,,,,,,
23.999997,80,23.999997,0,23.999997,1,23.999997,29,23.999997,29,23.999997,28,,,,,,
24.199995,80,24.199995,0,24.199995,1,24.199995,29,24.199995,29,24.199995,28,,,,,,
24.399995,80,24.399995,0,24.399995,1,24.399995,29,24.399995,30,24.399995,28,,,,,,
24.599997,80,24.599997,0,24.599997,1,24.599997,29,24.599997,30,24.599997,28,,,,,,
24.799996,80,24.799996,0,24.799996,1,24.799996,29,24.799996,30,24.799996,28,,,,,,
24.999993,80,24.999993,0,24.999993,1,24.999993,29,24.999993,30,24.999993,28,,,,,,
25.199992,80,25.199992,0,25.199992,1,25.199992,29,25.199992,30,25.199992,28,,,,,,
25.399996,80,25.399996,0,25.399996,1,25.399996,29,25.399996,30,25.399996,28,,,,,,
25.599997,80,25.599997,0,25.599997,1,25.599997,30,25.599997,30,25.599997,28,,,,,,
25.799997,80,25.799997,0,25.799997,1,25.799997,30,25.799997,30,25.799997,28,,,,,,
25.999995,80,25.999995,0,25.999995,1,25.999995,30,25.999995,30,25.999995,28,,,,,,
26.199993,80,26.199993,0,26.199993,1,26.199993,30,26.199993,30,26.199993,28,,,,,,
26.399995,80,26.399995,0,26.399995,1,26.399995,30,26.399995,30,26.399995,28,,,,,,
26.600007,80,26.600007,0,26.600007,1,26.600007,30,26.600007,30,26.600007,28,,,,,,
26.799996,80,26.799996,0,26.799996,1,26.799996,30,26.799996,30,26.799996,28,,,,,,
26.999995,80,26.999995,0,26.999995,1,26.999995,30,26.999995,30,26.999995,29,,,,,,
27.199995,80,27.199995,0,27.199995,1,27.199995,30,27.199995,30,27.199995,29,,,,,,
27.399993,80,27.399993,0,27.399993,1,27.399993,30,27.399993,30,27.399993,29,,,,,,
27.599996,80,27.599996,0,27.599996,1,27.599996,30,27.599996,30,27.599996,29,,,,,,
27.80001,80,27.80001,0,27.80001,1,27.80001,30,27.80001,30,27.80001,29,,,,,,
27.999994,80,27.999994,0,27.999994,1,27.999994,30,27.999994,31,27.999994,29,,,,,,
28.199995,80,28.199995,0,28.199995,1,28.199995,30,28.199995,31,28.199995,29,,,,,,
28.400005,80,28.400005,0,28.400005,1,28.400005,30,28.400005,31,28.400005,29,,,,,,
28.599996,80,28.599996,0,28.599996,1,28.599996,30,28.599996,31,28.599996,29,,,,,,
28.799995,80,28.799995,0,28.799995,1,28.799995,30,28.799995,31,28.799995,29,,,,,,
28.999994,80,28.999994,0,28.999994,1,28.999994,31,28.999994,31,28.999994,29,,,,,,
29.199995,80,29.199995,0,29.199995,1,29.199995,31,29.199995,31,29.199995,29,,,,,,
29.399994,80,29.399994,0,29.399994,1,29.399994,31,29.399994,31,29.399994,29,,,,,,
29.60001,80,29.60001,0,29.60001,1,29.60001,31,29.60001,31,29.60001,29,,,,,,
29.799995,80,29.799995,0,29.799995,1,29.799995,31,29.799995,31,29.799995,29,,,,,,
29.999995,80,29.999995,0,29.999995,1,29.999995,31,29.999995,31,29.999995,29,,,,,,
30.199995,80,30.199995,0,30.199995,1,30.199995,31,30.199995,31,30.199995,29,,,,,,
30.399994,80,30.399994,0,30.399994,1,30.399994,31,30.399994,31,30.399994,29,,,,,,
30.599998,80,30.599998,0,30.599998,1,30.599998,31,30.599998,31,30.599998,29,,,,,,
30.799996,80,30.799996,0,30.799996,1,30.799996,31,30.799996,31,30.799996,30,,,,,,
30.999995,80,30.999995,0,30.999995,1,30.999995,31,30.999995,32,30.999995,30,,,,,,
31.199993,80,31.199993,0,31.199993,1,31.199993,31,31.199993,32,31.199993,30,,,,,,
31.400006,80,31.400006,0,31.400006,1,31.400006,31,31.400006,32,31.400006,30,,,,,,
31.599997,80,31.599997,0,31.599997,1,31.599997,31,31.599997,32,31.599997,30,,,,,,
31.799996,80,31.799996,0,31.799996,1,31.799996,31,31.799996,32,31.799996,30,,,,,,
31.999996,80,31.999996,0,31.999996,1,31.999996,31,31.999996,32,31.999996,30,,,,,,
32.199993,80,32.199993,0,32.199993,1,32.199993,32,32.199993,32,32.199993,30,,,,,,
32.399993,80,32.399993,0,32.399993,1,32.399993,32,32.399993,32,32.399993,30,,,,,,
32.600007,80,32.600007,0,32.600007,1,32.600007,32,32.600007,32,32.600007,30,,,,,,
32.799996,80,32.799996,0,32.799996,1,32.799996,32,32.799996,32,32.799996,30,,,,,,
32.999994,80,32.999994,0,32.999994,1,32.999994,32,32.999994,32,32.999994,30,,,,,,
33.199994,80,33.199994,0,33.199994,1,33.199994,32,33.199994,32,33.199994,30,,,,,,
33.399995,80,33.399995,0,33.399995,1,33.399995,32,33.399995,32,33.399995,30,,,,,,
33.599998,80,33.599998,0,33.599998,1,33.599998,32,33.599998,32,33.599998,30,,,,,,
33.799998,80,33.799998,0,33.799998,1,33.799998,32,33.799998,33,33.799998,31,,,,,,
33.999997,80,33.999997,0,33.999997,1,33.999997,32,33.999997,33,33.999997,31,,,,,,
34.199994,80,34.199994,0,34.199994,1,34.199994,32,34.199994,33,34.199994,31,,,,,,
34.400005,80,34.400005,0,34.400005,1,34.400005,32,34.400005,33,34.400005,31,,,,,,
34.599996,80,34.599996,0,34.599996,1,34.599996,32,34.599996,33,34.599996,31,,,,,,
34.799994,80,34.799994,0,34.799994,1,34.799994,32,34.799994,33,34.799994,31,,,,,,
34.999995,80,34.999995,0,34.999995,1,34.999995,32,34.999995,33,34.999995,31,,,,,,
35.199993,80,35.199993,0,35.199993,1,35.199993,33,35.199993,33,35.199993,31,,,,,,
35.399995,80,35.399995,0,35.399995,1,35.399995,33,35.399995,33,35.399995,31,,,,,,
35.599995,80,35.599995,0,35.599995,1,35.599995,33,35.599995,33,35.599995,31,,,,,,
35.799995,80,35.799995,0,35.799995,1,35.799995,33,35.799995,33,35.799995,31,,,,,,
35.999995,80,35.999995,0,35.999995,1,35.999995,33,35.999995,33,35.999995,31,,,,,,
36.200004,80,36.200004,0,36.200004,1,36.200004,33,36.200004,33,36.200004,31,,,,,,
36.399995,80,36.399995,0,36.399995,1,36.399995,33,36.399995,33,36.399995,31,,,,,,
36.599997,80,36.599997,0,36.599997,1,36.599997,33,36.599997,33,36.599997,31,,,,,,
36.799997,80,36.799997,0,36.799997,1,36.799997,33,36.799997,34,36.799997,32,,,,,,
36.999996,80,36.999996,0,36.999996,1,36.999996,33,36.999996,34,36.999996,32,,,,,,
37.199994,80,37.199994,0,37.199994,1,37.199994,33,37.199994,34,37.199994,32,,,,,,
37.400005,80,37.400005,0,37.400005,1,37.400005,33,37.400005,34,37.400005,32,,,,,,
37.599997,80,37.599997,0,37.599997,1,37.599997,33,37.599997,34,37.599997,32,,,,,,
37.799996,80,37.799996,0,37.799996,1,37.799996,33,37.799996,34,37.799996,32,,,,,,
37.999995,80,37.999995,0,37.999995,1,37.999995,33,37.999995,34,37.999995,32,,,,,,
38.199993,80,38.199993,0,38.199993,1,38.199993,33,38.199993,34,38.199993,32,,,,,,
38.399993,80,38.399993,0,38.399993,1,38.399993,34,38.399993,34,38.399993,32,,,,,,
38.600008,80,38.600008,0,38.600008,1,38.600008,34,38.600008,34,38.600008,32,,,,,,
38.799996,80,38.799996,0,38.799996,1,38.799996,34,38.799996,34,38.799996,32,,,,,,
38.999997,80,38.999997,0,38.999997,1,38.999997,34,38.999997,34,38.999997,32,,,,,,
39.199994,80,39.199994,0,39.199994,1,39.199994,34,39.199994,34,39.199994,32,,,,,,
39.399994,80,39.399994,0,39.399994,1,39.399994,34,39.399994,34,39.399994,32,,,,,,
39.599996,80,39.599996,0,39.599996,1,39.599996,34,39.599996,35,39.599996,32,,,,,,
39.799996,80,39.799996,0,39.799996,1,39.799996,34,39.799996,35,39.799996,32,,,,,,
39.999995,80,39.999995,0,39.999995,1,39.999995,34,39.999995,35,39.999995,33,,,,,,
40.199993,80,40.199993,0,40.199993,1,40.199993,34,40.199993,35,40.199993,33,,,,,,
40.399995,80,40.399995,0,40.399995,1,40.399995,34,40.399995,35,40.399995,33,,,,,,
40.599995,80,40.599995,0,40.599995,1,40.599995,34,40.599995,35,40.599995,33,,,,,,
40.799997,80,40.799997,0,40.799997,1,40.799997,34,40.799997,35,40.799997,33,,,,,,
40.999996,80,40.999996,0,40.999996,1,40.999996,34,40.999996,35,40.999996,33,,,,,,
41.199993,80,41.199993,0,41.199993,1,41.199993,34,41.199993,35,41.199993,33,,,,,,
41.399995,80,41.399995,0,41.399995,1,41.399995,35,41.399995,35,41.399995,33,,,,,,
41.600006,80,41.600006,0,41.600006,1,41.600006,35,41.600006,35,41.600006,33,,,,,,
41.799997,80,41.799997,0,41.799997,1,41.799997,35,41.799997,35,41.799997,33,,,,,,
41.999995,80,41.999995,0,41.999995,1,41.999995,35,41.999995,35,41.999995,33,,,,,,
42.199994,80,42.199994,0,42.199994,1,42.199994,35,42.199994,35,42.199994,33,,,,,,
42.399993,80,42.399993,0,42.399993,1,42.399993,35,42.399993,36,42.399993,33,,,,,,
42.599996,80,42.599996,0,42.599996,1,42.599996,35,42.599996,36,42.599996,33,,,,,,
42.800006,80,42.800006,0,42.800006,1,42.800006,35,42.800006,36,42.800006,33,,,,,,
42.999996,80,42.999996,0,42.999996,1,42.999996,35,42.999996,36,42.999996,34,,,,,,
43.199994,80,43.199994,0,43.199994,1,43.199994,35,43.199994,36,43.199994,34,,,,,,
43.399995,80,43.399995,0,43.399995,1,43.399995,35,43.399995,36,43.399995,34,,,,,,
43.599997,80,43.599997,0,43.599997,1,43.599997,35,43.599997,36,43.599997,34,,,,,,
43.799998,80,43.799998,0,43.799998,1,43.799998,35,43.799998,36,43.799998,34,,,,,,
44.000007,80,44.000007,0,44.000007,1,44.000007,35,44.000007,36,44.000007,34,,,,,,
44.199996,80,44.199996,0,44.199996,1,44.199996,35,44.199996,36,44.199996,34,,,,,,
44.399996,80,44.399996,0,44.399996,1,44.399996,36,44.399996,36,44.399996,34,,,,,,
44.6,80,44.6,0,44.6,1,44.6,36,44.6,36,44.6,34,,,,,,
44.799996,80,44.799996,0,44.799996,1,44.799996,36,44.799996,36,44.799996,34,,,,,,
44.999999,80,44.999999,0,44.999999,1,44.999999,36,44.999999,36,44.999999,34,,,,,,
45.200005,80,45.200005,0,45.200005,1,45.200005,36,45.200005,37,45.200005,34,,,,,,
45.399996,80,45.399996,0,45.399996,1,45.399996,36,45.399996,37,45.399996,34,,,,,,
45.599997,80,45.599997,0,45.599997,1,45.599997,36,45.599997,37,45.599997,34,,,,,,
45.799996,80,45.799996,0,45.799996,1,45.799996,36,45.799996,37,45.799996,34,,,,,,
45.999997,80,45.999997,0,45.999997,1,45.999997,36,45.999997,37,45.999997,35,,,,,,
46.199995,80,46.199995,0,46.199995,1,46.199995,36,46.199995,37,46.199995,35,,,,,,
46.399995,80,46.399995,0,46.399995,1,46.399995,36,46.399995,37,46.399995,35,,,,,,
46.599996,80,46.599996,0,46.599996,1,46.599996,36,46.599996,37,46.599996,35,,,,,,
46.799995,80,46.799995,0,46.799995,1,46.799995,36,46.799995,37,46.799995,35,,,,,,
46.999997,80,46.999997,0,46.999997,1,46.999997,37,46.999997,37,46.999997,35,,,,,,
47.199996,80,47.199996,0,47.199996,1,47.199996,37,47.199996,37,47.199996,35,,,,,,
47.399995,80,47.399995,0,47.399995,1,47.399995,37,47.399995,37,47.399995,35,,,,,,
47.599997,80,47.599997,0,47.599997,1,47.599997,37,47.599997,38,47.599997,35,,,,,,
47.799995,80,47.799995,0,47.799995,1,47.799995,37,47.799995,38,47.799995,35,,,,,,
47.999998,80,47.999998,0,47.999998,1,47.999998,37,47.999998,38,47.999998,35,,,,,,
48.199994,80,48.199994,0,48.199994,1,48.199994,37,48.199994,38,48.199994,35,,,,,,
48.399993,80,48.399993,0,48.399993,1,48.399993,37,48.399993,38,48.399993,35,,,,,,
48.599997,80,48.599997,0,48.599997,1,48.599997,37,48.599997,38,48.599997,35,,,,,,
48.799996,80,48.799996,0,48.799996,1,48.799996,37,48.799996,38,48.799996,35,,,,,,
48.999997,80,48.999997,0,48.999997,1,48.999997,37,48.999997,38,48.999997,36,,,,,,
49.199994,80,49.199994,0,49.199994,1,49.199994,37,49.199994,38,49.199994,36,,,,,,
49.399995,80,49.399995,0,49.399995,1,49.399995,37,49.399995,38,49.399995,36,,,,,,
49.599995,80,49.599995,0,49.599995,1,49.599995,37,49.599995,38,49.599995,36,,,,,,
49.799997,80,49.799997,0,49.799997,1,49.799997,37,49.799997,38,49.799997,36,,,,,,
49.999998,80,49.999998,0,49.999998,1,49.999998,38,49.999998,38,49.999998,36,,,,,,
50.2,80,50.2,0,50.2,1,50.2,38,50.2,38,50.2,36,,,,,,
50.399993,80,50.399993,0,50.399993,1,50.399993,38,50.399993,38,50.399993,36,,,,,,
50.599997,80,50.599997,0,50.599997,1,50.599997,38,50.599997,39,50.599997,36,,,,,,
50.800007,80,50.800007,0,50.800007,1,50.800007,38,50.800007,39,50.800007,36,,,,,,
50.999997,80,50.999997,0,50.999997,1,50.999997,38,50.999997,39,50.999997,36,,,,,,
51.199993,80,51.199993,0,51.199993,1,51.199993,38,51.199993,39,51.199993,36,,,,,,
51.399993,80,51.399993,0,51.399993,1,51.399993,38,51.399993,39,51.399993,36,,,,,,
51.599998,80,51.599998,0,51.599998,1,51.599998,38,51.599998,39,51.599998,36,,,,,,
51.80001,80,51.80001,0,51.80001,1,51.80001,38,51.80001,39,51.80001,36,,,,,,
51.999997,80,51.999997,0,51.999997,1,51.999997,38,51.999997,39,51.999997,36,,,,,,
52.199993,80,52.199993,0,52.199993,1,52.199993,38,52.199993,39,52.199993,37,,,,,,
52.399994,80,52.399994,0,52.399994,1,52.399994,38,52.399994,39,52.399994,37,,,,,,
52.6,80,52.6,0,52.6,1,52.6,38,52.6,39,52.6,37,,,,,,
52.799995,80,52.799995,0,52.799995,1,52.799995,38,52.799995,39,52.799995,37,,,,,,
52.999997,80,52.999997,0,52.999997,1,52.999997,39,52.999997,39,52.999997,37,,,,,,
53.199995,80,53.199995,0,53.199995,1,53.199995,39,53.199995,40,53.199995,37,,,,,,
53.399995,80,53.399995,0,53.399995,1,53.399995,39,53.399995,40,53.399995,37,,,,,,
53.600007,80,53.600007,0,53.600007,1,53.600007,39,53.600007,40,53.600007,37,,,,,,
53.799998,80,53.799998,0,53.799998,1,53.799998,39,53.799998,40,53.799998,37,,,,,,
53.999997,80,53.999997,0,53.999997,1,53.999997,39,53.999997,40,53.999997,37,,,,,,
